Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
7.8,2,6.0,15.9,45.5,medio,ayuno,No,junio,0,verano,21:15,11:15
7.8,0,3.0,27.5,41.8,mucho,sana,Si,marzo,23,primavera,2:30,8:30
6.0,2,3.0,16.0,39.0,nada,procesada,No,noviembre,53,otoño,0:15,5:45
8.8,0,4.0,31.5,72.3,mucho,sana,Si,junio,34,verano,1:45,6:15
3.2,3,5.0,39.0,29.8,nada,muy procesada,Si,enero,77,invierno,22:30,5:45
4.5,4,6.0,21.6,40.7,medio,ayuno,No,agosto,26,verano,20:15,6:30
1.7,3,7.0,21.0,60.2,nada,muy procesada,Si,diciembre,77,invierno,21:45,6:45
7.8,1,3.0,21.9,65.4,mucho,sana,No,agosto,14,verano,0:45,8:00
5.9,2,4.0,32.2,64.8,medio,ayuno,Si,abril,69,primavera,0:15,6:30
4.2,3,3.0,20.8,39.2,poco,muy procesada,No,enero,76,invierno,2:30,8:15
1.7,3,2.0,36.5,28.2,poco,muy procesada,Si,enero,9,invierno,23:30,5:45
6.6,2,4.0,17.4,56.8,medio,sana,No,abril,19,primavera,1:45,6:45
6.1,1,4.0,28.2,47.7,poco,procesada,Si,septiembre,63,otoño,1:45,9:30
6.3,2,1.0,17.1,64.3,poco,muy procesada,No,febrero,22,invierno,2:15,8:00
2.6,3,3.0,39.9,26.7,medio,muy procesada,Si,noviembre,16,otoño,1:15,6:00
3.2,2,1.0,14.7,31.6,medio,muy procesada,Si,enero,64,invierno,2:45,8:45
7.8,1,2.0,18.8,39.2,poco,equilibrada,No,septiembre,62,otoño,0:15,6:15
5.4,2,7.0,38.8,77.2,poco,muy procesada,No,enero,48,invierno,1:15,9:45
10.0,0,9.0,29.8,37.2,mucho,sana,No,mayo,33,primavera,20:45,10:00
9.2,1,3.0,20.3,74.4,medio,sana,No,agosto,27,verano,2:00,7:30
7.4,2,3.0,11.9,51.1,mucho,equilibrada,No,junio,46,verano,2:15,10:45
6.4,3,2.0,25.5,46.4,poco,equilibrada,No,febrero,79,invierno,2:45,7:45
1.0,4,5.0,23.5,25.4,poco,procesada,Si,noviembre,60,otoño,22:15,6:45
5.1,2,Desconocido,38.5,70.2,poco,muy procesada,No,diciembre,29,invierno,20:00,10:30
4.5,1,6.0,44.4,78.5,nada,equilibrada,Si,septiembre,3,otoño,22:45,6:15
7.0,1,6.0,38.5,43.4,poco,procesada,No,diciembre,38,invierno,22:00,5:45
2.5,4,3.0,27.9,75.2,medio,procesada,No,enero,3,invierno,0:45,5:30
3.6,4,6.0,37.7,50.0,nada,procesada,No,enero,33,invierno,22:00,5:45
7.5,1,3.0,37.2,52.2,poco,muy procesada,No,septiembre,24,otoño,20:15,7:45
1.4,4,1.0,22.6,51.5,medio,equilibrada,Si,junio,20,verano,0:15,7:45
6.3,2,2.0,22.2,72.6,mucho,sana,No,abril,26,primavera,0:15,6:30
3.2,3,6.0,41.2,28.3,nada,equilibrada,Si,noviembre,2,otoño,0:30,7:15
8.6,1,2.0,30.9,36.2,medio,equilibrada,No,mayo,19,primavera,1:30,6:45
4.2,3,7.0,36.6,29.0,nada,procesada,No,febrero,51,invierno,22:15,6:15
5.7,1,4.0,25.4,69.9,poco,muy procesada,Si,octubre,63,otoño,0:45,5:15
4.4,1,1.0,39.3,60.7,mucho,equilibrada,Si,agosto,36,verano,1:30,9:30
8.8,1,2.0,32.3,40.8,medio,ayuno,No,junio,7,verano,22:15,6:00
4.3,4,1.0,11.9,44.6,medio,equilibrada,No,junio,63,verano,23:15,5:00
3.7,2,5.0,41.9,64.4,nada,muy procesada,Si,enero,47,invierno,2:30,8:00
3.7,4,4.0,11.8,53.1,medio,equilibrada,No,julio,13,verano,2:30,7:30
7.2,1,6.0,10.3,42.4,poco,muy procesada,No,febrero,55,invierno,0:00,7:45
9.2,1,5.0,11.9,43.2,mucho,sana,No,abril,34,primavera,21:15,5:00
8.0,0,4.0,16.8,50.9,mucho,sana,Si,junio,60,verano,0:15,8:00
5.9,1,4.0,31.9,40.6,mucho,ayuno,Si,mayo,17,primavera,1:30,8:00
6.6,2,3.0,19.5,65.3,mucho,ayuno,No,marzo,40,primavera,2:00,7:30
9.8,0,3.0,41.4,33.6,mucho,equilibrada,No,abril,1,primavera,20:45,5:15
9.9,0,2.0,43.7,46.5,mucho,sana,No,marzo,35,primavera,1:45,6:30
7.8,2,5.0,40.9,47.1,poco,equilibrada,No,febrero,14,invierno,1:45,8:45
2.9,4,7.0,18.9,79.2,poco,muy procesada,No,octubre,47,otoño,20:45,11:00
10.0,0,10.0,17.7,72.2,mucho,sana,No,julio,46,verano,21:30,9:00
9.1,1,4.0,40.9,65.1,mucho,sana,No,agosto,75,verano,20:45,10:45
6.8,1,1.0,34.2,39.8,nada,muy procesada,No,diciembre,37,invierno,21:00,5:30
5.2,3,3.0,32.7,44.1,medio,muy procesada,No,noviembre,45,otoño,0:00,6:30
7.4,2,1.0,20.0,71.5,mucho,sana,No,abril,69,primavera,20:45,11:15
3.7,4,1.0,42.1,41.2,nada,equilibrada,No,diciembre,48,invierno,1:00,6:00
7.6,1,2.0,11.7,78.1,medio,sana,No,marzo,17,primavera,2:45,10:15
8.1,1,6.0,29.4,26.3,mucho,equilibrada,No,mayo,74,primavera,1:15,9:30
6.2,2,4.0,38.5,48.8,mucho,ayuno,No,abril,14,primavera,2:30,10:45
5.3,2,2.0,44.1,62.0,mucho,ayuno,Si,julio,77,verano,23:15,5:00
5.9,1,7.0,44.3,70.1,mucho,sana,Si,julio,36,verano,0:15,8:45
6.9,2,3.0,41.3,50.1,mucho,ayuno,No,julio,26,verano,0:00,6:15
5.7,3,2.0,39.8,54.5,poco,equilibrada,No,octubre,12,otoño,22:15,5:15
4.8,3,7.0,27.6,42.7,medio,ayuno,No,abril,66,primavera,0:15,8:45
6.6,2,4.0,10.7,71.8,mucho,sana,No,abril,3,primavera,2:45,10:30
2.9,3,2.0,40.0,39.2,medio,muy procesada,Si,febrero,72,invierno,20:15,10:45
4.7,3,4.0,20.3,38.1,medio,procesada,No,diciembre,8,invierno,2:15,7:00
6.5,1,2.0,34.4,70.3,medio,sana,Si,agosto,11,verano,21:45,11:15
9.4,0,4.0,35.3,39.1,mucho,ayuno,No,julio,72,verano,22:30,6:45
5.2,2,3.0,18.3,38.2,mucho,equilibrada,Si,abril,74,primavera,20:00,7:30
6.4,2,3.0,44.6,47.1,medio,equilibrada,No,Desconocido,17,verano,1:45,8:15
8.6,1,2.0,38.1,74.5,medio,equilibrada,No,noviembre,60,otoño,22:00,5:30
7.8,1,6.0,10.4,56.0,mucho,sana,No,junio,37,verano,0:15,7:15
1.9,3,3.0,25.6,60.1,nada,procesada,Si,febrero,17,invierno,0:00,6:45
2.3,4,3.0,12.6,67.7,nada,procesada,No,noviembre,60,otoño,21:15,5:45
4.2,4,7.0,13.1,65.3,medio,ayuno,No,mayo,77,primavera,0:00,8:30
1.0,4,4.0,35.8,76.7,medio,muy procesada,Si,diciembre,43,invierno,23:00,7:00
5.4,3,1.0,41.9,33.4,medio,equilibrada,No,febrero,16,invierno,0:00,5:45
8.9,1,2.0,42.2,53.5,nada,equilibrada,No,septiembre,76,otoño,2:00,8:00
1.6,4,3.0,30.0,26.2,medio,sana,Si,marzo,18,primavera,2:30,7:30
3.0,4,1.0,11.0,35.7,medio,equilibrada,No,abril,54,primavera,21:30,8:30
6.5,1,8.0,25.5,46.1,nada,procesada,No,noviembre,69,otoño,20:00,6:45
4.0,3,7.0,39.7,64.6,medio,ayuno,Si,junio,12,verano,22:00,6:45
2.3,3,5.0,42.3,30.3,nada,procesada,Si,febrero,51,invierno,20:45,8:45
7.2,2,3.0,32.1,45.5,mucho,sana,No,julio,30,verano,22:45,5:15
2.1,4,4.0,14.0,38.6,nada,muy procesada,No,octubre,50,otoño,1:30,7:00
7.2,2,3.0,28.0,67.6,mucho,ayuno,No,marzo,59,primavera,0:30,8:30
4.8,4,5.0,20.0,71.0,medio,sana,No,marzo,16,primavera,0:00,6:15
9.1,0,1.0,40.4,31.5,mucho,equilibrada,No,agosto,66,verano,22:30,5:45
7.2,1,3.0,33.9,43.5,medio,procesada,No,febrero,0,invierno,23:45,7:00
10.0,0,1.0,30.9,40.3,mucho,ayuno,No,mayo,17,primavera,2:15,8:00
4.8,4,1.0,16.9,41.8,medio,ayuno,No,agosto,76,verano,1:30,7:30
5.5,1,12.0,14.0,45.8,nada,muy procesada,Si,enero,0,invierno,22:45,11:45
10.0,0,4.0,33.1,71.9,mucho,ayuno,No,agosto,32,verano,21:00,9:45
8.7,1,1.0,15.4,68.8,medio,ayuno,No,junio,44,verano,23:00,6:00
6.1,3,4.0,24.8,72.7,poco,equilibrada,No,octubre,47,otoño,1:15,8:15
Desconocido,4,5.0,13.7,71.3,medio,equilibrada,No,julio,48,verano,0:00,8:30
3.4,4,1.0,24.2,51.8,medio,procesada,No,octubre,17,otoño,2:30,10:30
6.4,3,4.0,14.3,42.3,nada,equilibrada,No,febrero,16,invierno,2:00,9:45
9.0,1,2.0,27.9,41.0,mucho,equilibrada,No,junio,41,verano,22:45,9:15
3.9,4,4.0,42.9,67.1,poco,muy procesada,No,septiembre,8,otoño,23:45,6:15
6.4,1,1.0,22.4,26.7,poco,equilibrada,No,enero,11,invierno,22:15,5:15
3.9,3,3.0,35.2,77.7,medio,sana,Si,abril,37,primavera,0:30,6:00
5.8,2,4.0,21.6,25.6,nada,muy procesada,No,febrero,26,invierno,23:45,7:15
3.4,3,2.0,11.9,53.1,medio,equilibrada,Si,junio,51,verano,21:15,5:00
4.9,3,11.0,28.3,71.0,nada,muy procesada,No,diciembre,30,invierno,20:15,9:30
6.2,0,7.0,42.3,27.4,poco,procesada,Si,febrero,50,invierno,21:15,11:15
6.5,2,7.0,40.8,78.5,mucho,ayuno,No,marzo,11,primavera,23:45,7:45
8.3,1,4.0,24.1,69.4,mucho,sana,No,agosto,31,verano,1:30,6:15
6.6,2,2.0,21.3,60.2,medio,ayuno,No,agosto,73,verano,23:30,7:00
6.2,2,3.0,43.1,59.4,medio,equilibrada,No,abril,70,primavera,2:30,9:15
5.9,1,2.0,25.8,26.6,poco,equilibrada,Si,diciembre,66,invierno,2:30,8:00
5.0,3,4.0,22.7,33.5,poco,muy procesada,No,octubre,10,otoño,1:30,8:15
8.9,0,6.0,36.2,47.5,mucho,sana,Si,agosto,56,verano,20:30,11:45
4.5,2,2.0,13.5,31.7,medio,equilibrada,No,agosto,58,verano,1:45,9:45
7.9,2,3.0,43.5,70.3,mucho,equilibrada,No,agosto,55,verano,2:30,8:15
4.8,4,2.0,22.8,78.5,medio,equilibrada,No,diciembre,79,invierno,2:45,7:00
4.4,1,7.0,39.7,78.3,nada,muy procesada,Si,enero,43,invierno,0:00,8:45
1.0,4,4.0,16.9,53.7,medio,procesada,Si,octubre,42,otoño,1:45,6:00
7.7,2,5.0,20.1,79.1,medio,ayuno,No,mayo,34,primavera,0:30,8:15
4.4,3,1.0,36.8,33.5,poco,muy procesada,No,octubre,17,otoño,22:15,5:00
3.8,4,3.0,43.4,48.0,poco,equilibrada,No,octubre,18,otoño,2:45,7:15
7.4,2,7.0,25.7,25.2,mucho,equilibrada,No,marzo,65,primavera,0:15,8:15
2.1,4,1.0,27.6,39.4,nada,equilibrada,Si,diciembre,19,invierno,22:45,5:30
8.8,1,3.0,38.8,77.2,medio,sana,No,marzo,9,primavera,21:15,6:00
