Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
1.6,3,4,14.5,66.6,nada,procesada,True,febrero,6,inv,20:30,5:45
3.6,4,6,37.7,50.0,nada,procesada,False,enero,33,invierno,22:00,5:45
7.5,1,3,37.2,52.2,poco,muy procesada,False,septiembre,24,otoño,20:15,7:45
1.4,4,1,22.6,51.5,medio,equilibrada,True,junio,20,verano,0:15,7:45
6.3,2,2,22.2,72.6,mucho,sana,False,abril,26,primavera,0:15,6:30
3.2,3,6,41.2,28.3,nada,equilibrada,True,noviembre,2,otoño,0:30,7:15
8.6,1,2,30.9,36.2,medio,equilibrada,False,mayo,19,primavera,1:30,6:45
4.2,3,7,36.6,29.0,nada,procesada,False,febrero,51,invierno,22:15,6:15
5.7,1,4,25.4,69.9,poco,muy procesada,True,octubre,63,otoño,0:45,5:15
4.4,1,1,39.3,60.7,mucho,equilibrada,True,agosto,36,verano,1:30,9:30
8.8,1,2,32.3,40.8,medio,ayuno,False,junio,7,verano,22:15,6:00
4.3,4,1,11.9,44.6,medio,equilibrada,False,junio,63,verano,23:15,5:00
3.7,2,5,41.9,64.4,nada,muy procesada,True,enero,47,invierno,2:30,8:00
3.7,4,4,11.8,53.1,medio,equilibrada,False,julio,13,verano,2:30,7:30
7.2,1,6,10.3,42.4,poco,muy procesada,False,febrero,55,invierno,0:00,7:45
9.2,1,5,11.9,43.2,mucho,sana,False,abril,34,primavera,21:15,5:00
8.0,0,4,16.8,50.9,mucho,sana,True,junio,60,verano,0:15,8:00
5.9,1,4,31.9,40.6,mucho,ayuno,True,mayo,17,primavera,1:30,8:00
2.5,3,10,34.5,57.8,medio,,True,febrero,39,invierno,22:30,11:00
6.6,2,3,19.5,65.3,mucho,ayuno,False,marzo,40,primavera,2:00,7:30
9.8,0,3,41.4,33.6,mucho,equilibrada,False,abril,1,primavera,20:45,5:15
10.0,0,3,31.3,44.3,mucho,sana,,julio,66,verano,21:45,5:15
9.9,0,2,43.7,46.5,mucho,sana,False,marzo,35,primavera,1:45,6:30
7.7,1,2,39.7,25.4,mucho,equilibrada,False,junio,10,verano,,10:45
7.8,2,5,40.9,47.1,poco,equilibrada,False,febrero,14,invierno,1:45,8:45
2.9,4,7,18.9,79.2,poco,muy procesada,False,octubre,47,otoño,20:45,11:00
10.0,0,10,17.7,72.2,mucho,sana,False,julio,46,verano,21:30,9:00
9.1,1,4,40.9,65.1,mucho,sana,False,agosto,75,verano,20:45,10:45
6.8,1,1,34.2,39.8,nada,muy procesada,False,diciembre,37,invierno,21:00,5:30
5.2,3,3,32.7,44.1,medio,muy procesada,False,noviembre,45,otoño,0:00,6:30
7.4,2,1,20.0,71.5,mucho,sana,False,abril,69,primavera,20:45,11:15
3.7,4,1,42.1,41.2,nada,equilibrada,False,diciembre,48,invierno,1:00,6:00
7.6,1,2,11.7,78.1,medio,sana,False,marzo,17,primavera,2:45,10:15
8.1,1,6,29.4,26.3,mucho,equilibrada,False,mayo,74,primavera,1:15,9:30
6.2,2,4,38.5,48.8,mucho,ayuno,False,abril,14,primavera,2:30,10:45
5.3,2,2,44.1,62.0,mucho,ayuno,True,julio,77,verano,23:15,5:00
5.9,1,7,44.3,70.1,mucho,sana,True,julio,36,verano,0:15,8:45
6.9,2,3,41.3,50.1,mucho,ayuno,False,julio,26,verano,0:00,6:15
5.7,3,2,39.8,54.5,poco,equilibrada,False,octubre,12,otoño,22:15,5:15
4.8,3,7,27.6,42.7,medio,ayuno,False,abril,66,primavera,0:15,8:45
6.6,2,4,10.7,71.8,mucho,sana,False,abril,3,primavera,2:45,10:30
2.9,3,2,40.0,39.2,medio,muy procesada,True,febrero,72,invierno,20:15,10:45
4.7,3,4,20.3,38.1,medio,procesada,False,diciembre,8,invierno,2:15,7:00
6.5,1,2,34.4,70.3,medio,sana,True,agosto,11,verano,21:45,11:15
9.4,0,4,35.3,39.1,mucho,ayuno,False,julio,72,verano,22:30,6:45
5.2,2,3,18.3,38.2,mucho,equilibrada,True,abril,74,primavera,20:00,7:30
6.4,2,3,44.6,47.1,medio,equilibrada,False,,17,verano,1:45,8:15
8.6,1,2,38.1,74.5,medio,equilibrada,False,noviembre,60,otoño,22:00,5:30
7.8,1,6,10.4,56.0,mucho,sana,False,junio,37,verano,0:15,7:15
1.9,3,3,25.6,60.1,nada,procesada,True,febrero,17,invierno,0:00,6:45
2.3,4,3,12.6,67.7,nada,procesada,False,noviembre,60,otoño,21:15,5:45
4.2,4,7,13.1,65.3,medio,ayuno,False,mayo,77,primavera,0:00,8:30
1.0,4,4,35.8,76.7,medio,muy procesada,True,diciembre,43,invierno,23:00,7:00
5.4,3,1,41.9,33.4,medio,equilibrada,False,febrero,16,invierno,0:00,5:45
8.9,1,2,42.2,53.5,nada,equilibrada,False,septiembre,76,otoño,2:00,8:00
1.6,4,3,30.0,26.2,medio,sana,True,marzo,18,primavera,2:30,7:30
3.0,4,1,11.0,35.7,medio,equilibrada,False,abril,54,primavera,21:30,8:30
6.5,1,8,25.5,46.1,nada,procesada,False,noviembre,69,otoño,20:00,6:45
4.0,3,7,39.7,64.6,medio,ayuno,True,junio,12,verano,22:00,6:45
2.3,3,5,42.3,30.3,nada,procesada,True,febrero,51,invierno,20:45,8:45
3.9,4,2,33.0,55.7,poco,procesada,False,diciembre,10,invierno,,11:30
7.2,2,3,32.1,45.5,mucho,sana,False,julio,30,verano,22:45,5:15
2.1,4,4,14.0,38.6,nada,muy procesada,False,octubre,50,otoño,1:30,7:00
7.2,2,3,28.0,67.6,mucho,ayuno,False,marzo,59,primavera,0:30,8:30
4.8,4,5,20.0,71.0,medio,sana,False,marzo,16,primavera,0:00,6:15
9.1,0,1,40.4,31.5,mucho,equilibrada,False,agosto,66,verano,22:30,5:45
7.2,1,3,33.9,43.5,medio,procesada,False,febrero,0,invierno,23:45,7:00
10.0,0,1,30.9,40.3,mucho,ayuno,False,mayo,17,primavera,2:15,8:00
4.8,4,1,16.9,41.8,medio,ayuno,False,agosto,76,verano,1:30,7:30
5.5,1,12,14.0,45.8,nada,muy procesada,True,enero,0,invierno,22:45,11:45
10.0,0,4,33.1,71.9,mucho,ayuno,False,agosto,32,verano,21:00,9:45
8.7,1,1,15.4,68.8,medio,ayuno,False,junio,44,verano,23:00,6:00
6.1,3,4,24.8,72.7,poco,equilibrada,False,octubre,47,otoño,1:15,8:15
,4,5,13.7,71.3,medio,equilibrada,False,julio,48,verano,0:00,8:30
3.4,4,1,24.2,51.8,medio,procesada,False,octubre,17,otoño,2:30,10:30
6.4,3,4,14.3,42.3,nada,equilibrada,False,febrero,16,invierno,2:00,9:45
9.0,1,2,27.9,41.0,mucho,equilibrada,False,junio,41,verano,22:45,9:15
3.9,4,4,42.9,67.1,poco,muy procesada,False,septiembre,8,otoño,23:45,6:15
6.4,1,1,22.4,26.7,poco,equilibrada,False,enero,11,invierno,22:15,5:15
3.9,3,3,35.2,77.7,medio,sana,True,abril,37,primavera,0:30,6:00
5.8,2,4,21.6,25.6,nada,muy procesada,False,febrero,26,invierno,23:45,7:15
3.4,3,2,11.9,53.1,medio,equilibrada,True,junio,51,verano,21:15,5:00
4.9,3,11,28.3,71.0,nada,muy procesada,False,diciembre,30,invierno,20:15,9:30
6.2,0,7,42.3,27.4,poco,procesada,True,febrero,50,invierno,21:15,11:15
6.5,2,7,40.8,78.5,mucho,ayuno,False,marzo,11,primavera,23:45,7:45
8.3,1,4,24.1,69.4,mucho,sana,False,agosto,31,verano,1:30,6:15
6.6,2,2,21.3,60.2,medio,ayuno,False,agosto,73,verano,23:30,7:00
6.2,2,3,43.1,59.4,medio,equilibrada,False,abril,70,primavera,2:30,9:15
5.9,1,2,25.8,26.6,poco,equilibrada,True,diciembre,66,invierno,2:30,8:00
5.0,3,4,22.7,33.5,poco,muy procesada,False,octubre,10,otoño,1:30,8:15
8.9,0,6,36.2,47.5,mucho,sana,True,agosto,56,verano,20:30,11:45
4.5,2,2,13.5,31.7,medio,equilibrada,False,agosto,58,verano,1:45,9:45
7.9,2,3,43.5,70.3,mucho,equilibrada,False,agosto,55,verano,2:30,8:15
4.8,4,2,22.8,78.5,medio,equilibrada,False,diciembre,79,invierno,2:45,7:00
4.4,1,7,39.7,78.3,nada,muy procesada,True,enero,43,invierno,0:00,8:45
1.0,4,4,16.9,53.7,medio,procesada,True,octubre,42,otoño,1:45,6:00
7.7,2,5,20.1,79.1,medio,ayuno,False,mayo,34,primavera,0:30,8:15
4.4,3,1,36.8,33.5,poco,muy procesada,False,octubre,17,otoño,22:15,5:00
3.8,4,3,43.4,48.0,poco,equilibrada,False,octubre,18,otoño,2:45,7:15
7.4,2,7,25.7,25.2,mucho,equilibrada,False,marzo,65,primavera,0:15,8:15
2.1,4,1,27.6,39.4,nada,equilibrada,True,diciembre,19,invierno,22:45,5:30
1.3,4,3,21.6,31.3,,muy procesada,True,,0,invierno,0:45,8:45
8.8,1,3,38.8,77.2,medio,sana,False,marzo,9,primavera,21:15,6:00
